websites,store,attribute_set,type,sku,name,categories_text,deal_start_time,deal_stop_time,price,special_price,cost,weight,price_unit,price_unit_origin,market_price,status,tax_class_id,visibility,landing_page,product_unit,tilbud,netpris,calculated_unit,weight_unit,has_deal,special_from_date,description,short_description,meta_keyword,qty,product_name,meta_title,meta_description,aktuelt,retter,pant_sku,alphabetAtribute
base,admin,Default,simple,3453521194357,"Ch le Vieux Serestin, Medoc 2009",,,,79,,,0.75,105.33,94.797,,Disabled,DK25,"Catalog, Search",,Liter,No,No,Liter,Liter,,,"Vinen har en dyb mørk granatrød farve, flot bouquet af modne røde frugter og solbær, kødfuld, behagelig kraft med delikat kompleksitet af krydderier, rig og dyb smag med god balance og harmoni samt lang eftersmag. Ideel ledsager til alle gode røde kødretter samt ost . Denne rødvin er sammensat med 45 % Cabernet Sauvignon, 45 % Merlot, 5 % Malbec og 5 % Petit Verdot.. Høsten foregår manuelt og efter en traditionel vinifikation bliver vinen fadlagret i 12 måneder på ege fade.","Vin, Spiritus & Øl Rødvin Fransk Rødvin",,9999,"Ch le Vieux Serestin, Medoc 2009",,,,,,
base,admin,Default,simple,3388119595752,Ch. De Agassac Haut Medoc Cru Bourg. 2009 - 6 stk,,,,594,,,0.75,792,712.8,,Disabled,DK25,"Catalog, Search",,Liter,No,No,Liter,Liter,,,"Vinen har en intens højrød farve og en smag af røde bær med en note af træ. Vinen indeholder 50% merlot, 47% Cabernet Sauvignon og 3% Cabernet Franc og høsten sorteres manuelt for kun at bruge de bedste druer. Vinen lagres på egetræsfade i en periode på 14-15 måneder.","Vin, Spiritus & Øl Rødvin Fransk Rødvin",,9999,Ch. De Agassac Haut Medoc Cru Bourg. 2009 - 6 stk,,,,,,
base,admin,Default,simple,3191741000781,"Ch. Lajarre, Superior, Merlot, 2010",,,,75,,,0.75,100,90,,Disabled,DK25,"Catalog, Search",,Liter,No,No,Liter,Liter,,,"Denne  Bordeaux Superior  har en rig aroma af solbær, sorte kirsebær og cacao. Smagen har fine tanniner med en lang eftersmag. Druerne er 50% Cabernet Sauvignon og 50% Merlot.","Vin, Spiritus & Øl Rødvin Fransk Rødvin",,9999,"Ch. Lajarre, Superior, Merlot, 2010",,,,,,
base,admin,Default,simple,3430561112008,"Jean Paul  Vaucluse, Cuvee 2010",,,,65,,,0.75,86.67,78.003,,Disabled,DK25,"Catalog, Search",,Liter,No,No,Liter,Liter,,,"Fransk rødvin -  Cuvee Jean Paul Rouge, Vins de Pays de Vaucluse.Den lidt krydrede Grenache kombineret med Syrah hvor toner af blomme og jordbær frugt afrunder ganen. Det giver en lækker, ukompliceret medium fyldig, blød, frugtig rødvin. God ledsager til mad.","Vin, Spiritus & Øl Rødvin Fransk Rødvin",,9999,"Jean Paul  Vaucluse, Cuvee 2010",,,,,,
base,admin,Default,simple,1343056002444,"Lonque-Dog, Lanquedoc 2011 - 6 stk",,,,275,,,0.75,366.67,330.003,,Disabled,DK25,"Catalog, Search",,Liter,No,No,Liter,Liter,,,"Bag den humoristiske etiket gemmer sig her en seriøs og vellavet sydfransk charmetrold, fremstillet af den kendte winemaker Paul Boutinot. Druerne er Languodocs typiske, nemlig Grenache og Syrah og er hentet fra udvalgte parceller i Languedocs solrige bagl and. Mørk frugt med sødmefuld, krydret smag af sorte bær, timian og friskkværnet sort peber, holdt sammen af sunde tanniner. Oprindelse: Languedoc, Frankrig Indhold: 75 cl","Vin, Spiritus & Øl Rødvin Fransk Rødvin",,9999,"Lonque-Dog, Lanquedoc 2011 - 6 stk",,,,,,
base,admin,Default,simple,3760083220067,Domaine Saint Siffrein Chateau du Page 2006,,,,199,,,0.75,265.33,238.797,,Disabled,DK25,"Catalog, Search",,Liter,No,No,Liter,Liter,,,"60% Grenache, 30% Mourvedre og 10% Syrah. 2/3 Lagret på foudres og 1/3 på barriques i 12 mdr.","Vin, Spiritus & Øl Rødvin Fransk Rødvin",,9999,Domaine Saint Siffrein Chateau du Page 2006,,,,,,
base,admin,Default,simple,8033102150016,Gore Brunello di Montalcino 2006,,,,99,,,0.75,132,118.8,,Disabled,DK25,"Catalog, Search",,Liter,No,No,Liter,Liter,,,"Denne Brunello er super lige nu med et fint modent skær, og denne klassiske og komplekse smag af svesker, lidt skovjordbær, chokolade og lakrids, indpakket i røgede undertoner. Den er usædvanlig imødekommende og velsmagende , men har stadig så megen intensitet og stofrigdom, at den holder formen i mange år på flaske. Men med en vin som denne så spekuler hellere på hvem du vil invitere til en god vinoplevelse.","Vin, Spiritus & Øl Rødvin Italiensk Rødvin",,9999,Gore Brunello di Montalcino 2006,,,,,,
base,admin,Default,simple,8009307050130,"Chianti Reserva, Saragnano DOCG 2007 - 6 stk",,,,299,,,0.75,398.67,358.803,,Disabled,DK25,"Catalog, Search",,Liter,No,No,Liter,Liter,,,"En fyldig Chianti Classico frugtagtig og med smagen af ​​kirsebær, og med en glat overflade.Sangiovese bringer saftige sorte kirsebær smag.Ciliegiolo tilføjer krydrede noter. Canaiolo tilføjer finstruktur. Farve: intens rubinrød, med lilla toner.  Bouquet: frugtagtig, vinøs med antydninger af syre. Smag: harmonisk, tør, med antydninger af tannin. Denne fremragende Chianti  Riserva kommer fra skråningerne omkring byen Montepulciano.","Vin, Spiritus & Øl Rødvin Italiensk Rødvin",,9999,"Chianti Reserva, Saragnano DOCG 2007 - 6 stk",,,,,,
base,admin,Default,simple,8012165005693,Gaio Rosso IGT,,,,49,,,0.75,65.33,58.797,,Disabled,DK25,"Catalog, Search",,Liter,No,No,Liter,Liter,,,"Gaio har en dyb rød farve og en elegant bouquet af brombær og blomme. Har en fast og velstruktureret krop med fylde og behagelig kraft tilpas krydret samt lang eftersmag. Ideel vin til skinke, pastaretter, stegt kød og let afkølet til fiskeretter. Spændende rødvin fra området Agrigento, med druesammensætninger: 40 % Nero d’Avola, 30 % Sangiovese og 20 % Merlot","Vin, Spiritus & Øl Rødvin Italiensk Rødvin",,9999,Gaio Rosso IGT,,,,,,
base,admin,Default,simple,8033765187107,"Il Sarone, Costa Mezzana 2011 - 6 stk",,,,275,,,0.75,366.67,330.003,,Disabled,DK25,"Catalog, Search",,Liter,No,No,Liter,Liter,,,"Duften byder sig til med en buket af modne mørke bær (brombær, kirsebær) og et strejf af kanel. I munden er den fyldig og varm med fin struktur og lav garvesyre. il Sarone er en vin med behagelig rund tørhed og eftersmag. Med sin bløde, velpolerede og indsmigrende stil vil vinen gøre sig godt til de fleste hverdagsretter ligesom kvaliteten også kvalificerer den til at blive serveret om lørdagen. Bør serveres ved ca. 16-18°. il Sarone er en fyldig, generøs vin med lige dele koncentration og fløjlsblød nydelse holdt i en uprætentiøs stil med lidt charmesødme i frugten. Druerne kommer fra den sydlige del af Italien, frembragt af udvalgte druer, der efter høsten har gennemgået en delvis tørring for at optimere smagen, koncentrationen og for at tilføre den karakterfulde vin en større sødmefuldhed i afslutningen á la Ripasso-vinene.","Vin, Spiritus & Øl Rødvin Italiensk Rødvin",,9999,"Il Sarone, Costa Mezzana 2011 - 6 stk",,,,,,
base,admin,Default,simple,8001935114505,"Marchese Antinoni, Chianti Class, Reserva, 2007",,,,149,,,0.75,198.67,178.803,,Disabled,DK25,"Catalog, Search",,Liter,No,No,Liter,Liter,,,"Rødvinen er rubinrød, og duften er klart præget af vilde bær, skovbær og egetræ. Smagen er fyldig og lang med meget stor eftersmag. Vinen er blød og rund med flot struktur. Rødvinen kaldes både for Antinoris luksus Chianti Riserva og for lillebror til kult vinen Tignanello. Druerne til vinen høstes fra familiens 3 ejendomme i Chianti Classico, ejendommene Badia a Passignano, Tenute Peppoli og Tenute Tignanello. De bedste druer fra hver høst blendes til denne rødvin. Vinen lagrer i 14 måneder på små franske egefade kaldet barriques. Druesammensætning: 90% Sangiovese, 10% Cabernet Sauvignon.","Vin, Spiritus & Øl Rødvin Italiensk Rødvin",,9999,"Marchese Antinoni, Chianti Class, Reserva, 2007",,,,,,
base,admin,Default,simple,8021904630140,Masseria Del Fauono Nero d´Avola 2010 - 6 stk,,,,225,,,0.75,300,270,,Disabled,DK25,"Catalog, Search",,Liter,No,No,Liter,Liter,,,Masseria Del Fauono Nero d´Avola 2010 - 6 stk,"Vin, Spiritus & Øl Rødvin Italiensk Rødvin",,9999,Masseria Del Fauono Nero d´Avola 2010 - 6 stk,,,,,,
base,admin,Default,simple,5727510540219,"Michelino Aglianico, Puglia, IGT, 2009/10 - 6 stk",,,,249,,,0.75,332,298.8,,Disabled,DK25,"Catalog, Search",,Liter,No,No,Liter,Liter,,,"Farven er smuk klar rød med mørke intense granatrøde aftegninger. Stor ekspressiv duft med noter af sorte blommer, kirsebær og et strejf af sydens tørrede krydderurter. Smagen er kompleks med vanilje fra fadlagringen i god balance med den kraftige mørke frugtkarakter. Fra Italiens hæl kommer denne komplekse vin fremstillet på Aglianico-druen. Syditaliens svar på Nebbiolo- druen. Stor moden frugt og lagring på fine franske egetræsfade giver en stor vin. Michelino er en fremragende ledsager til kraftigt kød, krydrede retter og modne oste.  Anbefalet serveringstemperatur: 18°C. Druen er også kendt som sydens svar på Nebbiolo, hvilket skyldes den fine balance mellem frugtsyren og tanninen i vinen. Her i det sydlige Puglia er der optimale klimatiske betingelser for vindyrkning, og Aglianico- druen nyder de mange solskinstimer og den kølige vind fra middelhavet. Puglia er distriktet, der dækker Italiens hæl.","Vin, Spiritus & Øl Rødvin Italiensk Rødvin",,9999,"Michelino Aglianico, Puglia, IGT, 2009/10 - 6 stk",,,,,,
base,admin,Default,simple,8001540000019,"Poderi del Nesposi, Sangiovese, 2009",,,,79,,,0.75,105.33,94.797,,Disabled,DK25,"Catalog, Search",,Liter,No,No,Liter,Liter,,,"En herlig, saftig Sangiovese, der beviser, at Sangiovese ikke behøver komme fra Toscana for at give et flot resultat. Prugneto er dog også flere gange fremhævet i Gambero Rosso som godt køb med tilhørende 2 røde glas i denne Italiens vægtigste vinguide. Senest har den i deres Bere Bene guide 2012 modtaget l'Oscar Regionale for bedste forhold mellem pris og kvalitet.","Vin, Spiritus & Øl Rødvin Italiensk Rødvin",,9999,"Poderi del Nesposi, Sangiovese, 2009",,,,,,
base,admin,Default,simple,8016633000098,Poggi Naked Merlot 2007,,,,89,,,0.75,118.67,106.803,,Disabled,DK25,"Catalog, Search",,Liter,No,No,Liter,Liter,,,"Frugtig bouquet med kirsebær og mørke frugter. Smagen pænt fyldig, frisk, blød og rund, og med fin koncentration. Mellemkraftig krop og afslutter med en behagelig frugtagtig eftersmag og syretouch.","Vin, Spiritus & Øl Rødvin Italiensk Rødvin",,9999,Poggi Naked Merlot 2007,,,,,,
base,admin,Default,simple,8033765180306,"3 L Ricossa Barbera, Piemonte 13 %  BIB",,08:00,07:59,119,,70.4,3,63,47.7,189,Enabled,DE19,"Catalog, Search",,Liter,No,No,Liter,Liter,,2013-08-22 00:00:00,"Ricossa Barbera er en saftig, fyldig rødvin med tætpakket, mørk bærfrugt, støttet af noter fra fadlagringen. 
Dette er en  vin, man har lyst til at drikke i store slurke i kraft af dens rene, frugtige smagsfylde kombineret med en blid og behagelig eftersmag. 
Karakteristisk for Barbera-druen er dens udtryksfulde frugt og relativt høje syre, som tilfører vinene et karakterfast bid med både kraft og styrke, dog uden vinene af den grund mister finesse.

Servér vinen ved 16-17° til middelkraftige kødretter, til en veltilsmagt pastaret med kærlig sovs/sugo eller som smagfuld hyggevin.  

Den norditalienske Piemonte-region er med rette berømt for sine store vine og herfra genkender man navne som Barolo og Barbaresco.

5 stjerner i Ekstrabladet 12. juli 2013","3 L Ricossa Barbera, Piemonte BIB","Ricossa, barbera, piemonte, italiensk, rødvin, vin,",9999,"3 L Ricossa Barbera, Piemonte 13 %  BIB","3 L Ricossa Barbera, Piemonte BIB","3 L Ricossa Barbera, Piemonte BIB",,,,
base,admin,Default,simple,8001935221401,"Villa Antinori, Chianti, 2009",,,,119,,,0.75,158.67,142.803,,Disabled,DK25,"Catalog, Search",,Liter,No,No,Liter,Liter,,,"Vinen lagrer i 12-14 måneder på franske egefade og efterfølgende på flaske i 10-12 måneder, før den sendes på markedet. Vinen er frugtig med præg af modne mørke frugter som solbær og mørke kirsebær med præg af eg. Smagen er fyldig og rund med lange eftersmag. Villa Antinori er fra det centrale Toscana, og er lavet på 55% Sangiovese, 25% Cabernet Sauvignon, 15% Merlot og 5% Syrah.. Hvis man er til rødvin fra Toscana kan man ikke komme uden om Villa Antinori – et fantastisk glas!","Vin, Spiritus & Øl Rødvin Italiensk Rødvin",,9999,"Villa Antinori, Chianti, 2009",,,,,,
base,admin,Default,simple,8005631000131,"Zenato Valpolicella Superiore, 2010",,,,75,,,0.75,100,90,,Disabled,DK25,"Catalog, Search",,Liter,No,No,Liter,Liter,,,"Denne  Valpolicella er virkelig super kvalitet til prisen, og i vinen er der brugt druerne 85% corvina, 10% rondinella, and 5% sangiovese. Den er lageret 12 måneder på slovenske egefade, og er en vin med lækker frugt i smagen og god balance","Vin, Spiritus & Øl Rødvin Italiensk Rødvin",,9999,"Zenato Valpolicella Superiore, 2010",,,,,,
base,admin,Default,simple,7501053160084,"L.A.Cetto, Nebbiolo Private Reserve, 2006",,,,99,,,0.75,132,118.8,,Disabled,DK25,"Catalog, Search",,Liter,No,No,Liter,Liter,,,"Denne 100% Nebbiolo har en intens duft af violer, mørke bær og jord. Smagen er fuld og sensuel med mange bløde tanniner og noter af mokka og solbær. Lang, tør eftersmag. Nebbiolo er druesorten der står bag nogle af italiens bedste rødvine som Barolo og Barbaresco. Nebbiolo er en krævende druesort og dyrkes sjældent uden for Lombardiet og Piemonte i Norditalien. Den giver latterligt lave afkast og vil have kolde nætter og varme, solrige dage. Det er lykkes L.A. Cetto at finde et lille område i Mexicos Guadalupe dal hvor de lokale betingelser minder meget om Nebbiolos hjemsted ved Asti i Piemonte. Vingården L.A. Cetto blev grundlagt i 1924 af den italienske immigrant Luigi Angelo Cetto i Baja California og er en af Mexicos ældste og mest velrespekterede producenter.","Vin, Spiritus & Øl Rødvin Diverse Rødvin",,9999,"L.A.Cetto, Nebbiolo Private Reserve, 2006",,,,,,
base,admin,Default,simple,7501053160077,"L.A.Cetto, Zinfandel, 2009",,,,69,,,0.75,92,82.8,,Disabled,DK25,"Catalog, Search",,Liter,No,No,Liter,Liter,,,"Zinfandel er dyrket på El Escondido vingården i Tecate regionen. Den har ligget 6 måneder på eg, og derefter 6 måneder på flaske. Vidunderlig mørk violet farve. Unik aroma af søde frugter, ristede krydderier og læder. Den har en lang vedvarende smag, gode tanniner, er tør men meget rund og velafbalanceret, som er karakteristisk for druetypen. Denne Zinfandel er perfekt til pastaretter med røde saucer, krydrede gryderetter og alt slags grillet kød, samt ost. Bør nydes ved 16° C. De charmerende vine fra Mexico overrasker de fleste. Kvaliteten er høj og priserne er mere end rimelige.De bedste mexicanske distrikter ligger i Baja California, i forlængelse af det amerikanske Californien. Her ligger da også vinhuset L. A. Cetto. Firmaet blev etableret i 1926 af den italienske immigrant, Angelo Cetto. I dag er det 3. generation, der driver det prestigefyldte vinhus, som i dag har status som Mexicos i særklasse bedste producent.","Vin, Spiritus & Øl Rødvin Diverse Rødvin",,9999,"L.A.Cetto, Zinfandel, 2009",,,,,,
base,admin,Default,simple,1600270000985,"Doorkeeper Hartenberg, Shiraz 2010 - 6 stk",,,,714,,,0.75,952,856.8,,Disabled,DK25,"Catalog, Search",,Liter,No,No,Liter,Liter,,,"Doorkeeper Hartenberg, Shiraz 2010 - 6 stk","Vin, Spiritus & Øl Rødvin Sydafrikansk Rødvin",,9999,"Doorkeeper Hartenberg, Shiraz 2010 - 6 stk",,,,,,
base,admin,Default,simple,6009800591101,"Secateurs, Red Blend, 2010",,,,99,,,0.75,132,118.8,,Disabled,DK25,"Catalog, Search",,Liter,No,No,Liter,Liter,,,"Aromaen er parfumeret, pebret, krydret, røget og udviser modne røde frugter noter. Som altid er bouqueten smidig og blød med en tendens over til det tørre og forfriskende. Der er gode tanniner og en fin frugt hvilket giver en god drikkelighed. Druerne er: 74% Shiraz, 10% Cinsault, 8% Cabernet Sauvignon, 6% Grenache, 1% Carignan, 1% Mourvedre","Vin, Spiritus & Øl Rødvin Sydafrikansk Rødvin",,9999,"Secateurs, Red Blend, 2010",,,,,,
base,admin,Default,simple,5013112954609,Belhaven St. Andrews Ale,,,,30.25,,,500,60.5,,,Disabled,DK25,"Catalog, Search",ONE PINT A/S         (EDI-GNF),Kg,No,No,Gram,Kg,,,"Belhaven St. Andrews Ale 4,6% skotsk specialøl.

Den har et alkoholindhold på 4,6% ABV, en fyldig krop, maltet og frugtagtig smag og duft, hvilket gør et glas af St. Andrews Ale til den behagelige måde af koble af på.","Vin, Spiritus & Øl Øl Special øl",,9999,Belhaven St. Andrews Ale,,,,,,
base,admin,Default,simple,5013112040180,Robert Burn Belhaven,,,,30.25,,,500,60.5,,,Disabled,DK25,"Catalog, Search",ONE PINT A/S         (EDI-GNF),Kg,No,No,Gram,Kg,,,"Robert Burns Ale fra Bryggeriet Belhaven Skotland

Denne milde mørke ale er brygget på Challenger humle. Der er søde toner af karamel i smagen, der munder ud i en blød maltet eftersmag. Aromaen er frugtagtig med et hint af karamel sødhed.

Flaske: 50 cl
Alc: 4,2% vol","Vin, Spiritus & Øl Øl Special øl",,9999,Robert Burn Belhaven,,,,,,
base,admin,Default,simple,5011007003005,Jameson Irish Whiskey,,,,169.95,,,700,242.79,,,Disabled,DK25,"Catalog, Search",PERNOD RICARD DENMARK,Kg,No,No,Gram,Kg,,,Jameson whiskey har en helt speciel karakter og en let delikat sødlig smag med undertoner af træ og nødder. Den bedste beskrivelse af eftersmagen må være: utrolig blød.,"Vin, Spiritus & Øl Spiritus Whisky",,9999,Jameson Irish Whiskey,,,,,,
base,admin,Default,simple,7622300712464,Kraft Classic Sommer dressing,,,,22.9,,,400,57.25,,,Disabled,DK25,"Catalog, Search",KRAFT FOODS DANMARK APS (FOOD),Kg,No,No,Gram,Kg,,,Frisk salatdressing med sennep og ost,Dagligvarer Kolonial Dressing mm,,9999,Kraft Classic Sommer dressing,,,,,,
base,admin,Default,simple,41143025895,Sun Maid Rosiner 9-pak Økologisk,,,,16.11,,,126,127.84,,,Disabled,DK25,"Catalog, Search",“O. KAVLI A/S,Kg,No,No,Gram,Kg,,,Sun Maid Rosiner 9-pak Økologisk,Frugt & Grønt Tørret frugt Rosiner,,9999,Sun Maid Rosiner 9-pak Økologisk,,,,,,
base,admin,Default,simple,5701445001014,EXQUISA kartofler,,,,22.95,,,1,22.95,,,Disabled,DK25,"Catalog, Search",,Kg,No,No,Kg,Kg,,,Vaskede kartofler fra Lammefjorden 1 kg.EXQUISA,Frugt & Grønt Grønt Rodfrugter,,9999,EXQUISA kartofler,,,,,,
base,admin,Default,simple,5701677001509,Champignon i Skiver,,,,21.95,,,500,43.9,,,Disabled,DK25,"Catalog, Search",,Kg,No,No,Gram,Kg,,,"Hvide champignong i skiver direkte til brug i madretter, salatter m.m.",Frugt & Grønt Grønt Champignon & Svampe,,9999,Champignon i Skiver,,,,,,
base,admin,Default,simple,5708947005007,Lollo Bionda,,,,24.95,,,0,24.95,,,Disabled,DK25,"Catalog, Search",,Kg,No,No,Kg,Kg,,,"Lollo Bionda er et gult til grønt krusbladet salat, danner et løst hoved. Smagen er mild, sødlig og let krydret. Anvendelse: Rå; alene, i blandede salater og som pynt","Frugt & Grønt Salat, Krydderurter og Spirer Salat",,9999,Lollo Bionda,,,,,,
base,admin,Default,simple,5706779019896,Økologiske Lime 2 stk,,,,25.95,,,0,25.95,,,Disabled,DK25,"Catalog, Search",,Kg,No,No,Kg,Kg,,,Økologisk Lime 2 stk i bakke,Frugt & Grønt Frugt Citrusfrugter,,9999,Økologiske Lime 2 stk,,,,,,
base,admin,Default,simple,5760725209120,Gråsten Majskylling,,,,129.95,,,1.18,110.13,,,Disabled,DK25,"Catalog, Search",,Kg,No,No,Kg,Kg,,,"Gråsten Majskylling. Gråsten Fjerkræ er sund mad, med mere velfærd, mere kvalitet, mere smag.","Kød, Fisk & Pålæg Fjerkræ Kylling",,9999,Gråsten Majskylling,,,,,,
